,0
6699,(0.37147495091220534+0j)
6700,(0.35378474979875485+0j)
6701,(0.3539832535023769+0j)
6702,(0.3540562193860225+0j)
6703,(0.3764116624404452+0j)
6704,(0.37531262068518007+0j)
6705,(0.35471624276847596+0j)
6706,(0.3549540736904305+0j)
6707,(0.37677656620869004+0j)
6708,(0.3765093842267032+0j)
6709,(0.355918497745296+0j)
6710,(0.35469644259247457+0j)
6711,(1.0000000000000104+0j)
6712,(1.0000000000000262+0j)
6713,(3.000000000000087+0j)
6714,(3.0000000000000817+0j)
6715,(3.0000000000000764+0j)
6716,(3.0000000000000733+0j)
6717,(3.000000000000058+0j)
6718,(3.0000000000000657+0j)
6719,(3.0000000000000875+0j)
6720,(3.000000000000076+0j)
6721,(3.0000000000000684+0j)
6722,(3.000000000000058+0j)
6723,(3.000000000000061+0j)
6724,(2.000000000000046+0j)
6725,(2.000000000000018+0j)
6726,(2.000000000000044+0j)
6727,(0.3838338633019983+0j)
6728,(0.3081645878722945+0j)
6729,(0.30863182633798114+0j)
6730,(0.3088928790515823+0j)
6731,(0.3096418538611487+0j)
6732,(0.30995303387433293+0j)
6733,(0.30984537859209244+0j)
6734,(0.3105582344299125+0j)
6735,(0.31090754194077563+0j)
6736,(0.3110089122771735+0j)
6737,(0.3116729956642329+0j)
6738,(0.31223634410030404+0j)
6739,(0.31250932511450974+0j)
6740,(0.3130693234353302+0j)
6741,(0.3783540184231844+0j)
6742,(0.3136446188642956+0j)
6743,(0.3141102935665749+0j)
6744,(0.31442530543125585+0j)
6745,(0.3146250460700184+0j)
6746,(0.31500216732590314+0j)
6747,(0.3152931762710002+0j)
6748,(0.3156529906247788+0j)
6749,(0.3161851042585983+0j)
6750,(0.31601005647118385+0j)
6751,(0.33013292717956716+0j)
6752,(0.3299899141349164+0j)
6753,(0.31686615601121343+0j)
6754,(0.3169650006574479+0j)
6755,(0.3285801049018687+0j)
6756,(0.32876903618945896+0j)
6757,(0.3291955748412328+0j)
6758,(0.3295405320121119+0j)
6759,(0.3175038472864261+0j)
6760,(0.3279228602049977+0j)
6761,(0.31779217720142267+0j)
6762,(0.31798937554228385+0j)
6763,(0.32496338033328737+0j)
6764,(0.32610031872420214+0j)
6765,(0.3262495600430979+0j)
6766,(0.3269678338556841+0j)
6767,(0.32754152966171596+0j)
6768,(0.3253193292681689+0j)
6769,(0.32268699789806476+0j)
6770,(0.3225322619461507+0j)
6771,(0.32399607248928847+0j)
6772,(0.32758253598384085+0j)
6773,(0.32676426625039096+0j)
6774,(0.32545597710038937+0j)
6775,(0.3191102661972078+0j)
6776,(0.3211812017833297+0j)
6777,(0.323312806125525+0j)
6778,(0.32073337543241953+0j)
6779,(0.3219928679288156+0j)
6780,(0.32412428574088437+0j)
6781,(0.3185942017594638+0j)
6782,(0.3186560251603013+0j)
6783,(0.31960825624794376+0j)
6784,(0.3205578147027062+0j)
6785,(0.321621422632188+0j)
6786,(0.31996272218229277+0j)
6787,(0.32026792441543944+0j)
6788,(0.3219044540491079+0j)
6789,(0.3235417268041263+0j)
6790,(0.32006007328600455+0j)
6791,(1.000000000000067+0j)
6792,(1.0000000000000655+0j)
6793,(1.0000000000000653+0j)
6794,(1.0000000000000098+0j)
6795,(1.0000000000000158+0j)
6796,(1.0000000000000586+0j)
6797,(1.0000000000000568+0j)
6798,(1.0000000000000582+0j)
6799,(1.0000000000000309+0j)
6800,(1.000000000000054+0j)
6801,(1.0000000000000542+6.448172162026983e-16j)
6802,(1.0000000000000542-6.448172162026983e-16j)
6803,(1.0000000000000384+0j)
6804,(1.000000000000042+2.0159945228185328e-15j)
6805,(1.000000000000042-2.0159945228185328e-15j)
6806,(1.0000000000000506+2.5598368216292084e-15j)
6807,(1.0000000000000506-2.5598368216292084e-15j)
6808,(1.0000000000000533+0j)
6809,(1.0000000000000475+0j)
6810,(1.0000000000000506+0j)
6811,(1.000000000000041+1.1121626850697592e-15j)
6812,(1.000000000000041-1.1121626850697592e-15j)
6813,(1.0000000000000449+0j)
6814,(1.000000000000047+0j)
6815,(1.000000000000043+0j)
6816,(1.0000000000000182+0j)
6817,(1.0000000000000207+0j)
6818,(1.0000000000000584+0j)
6819,(1.0000000000000546+0j)
6820,(1.0000000000000333+0j)
6821,(2.000000000000052+0j)
6822,(0.2079960986734957+0j)
6823,(0.2081528035816807+0j)
6824,(0.38297045563813453+0j)
6825,(0.21080753971354863+0j)
6826,(0.3827718754222594+0j)
6827,(0.3825821526343791+0j)
6828,(0.379661223051256+0j)
6829,(0.3797954289753241+0j)
6830,(0.3799123130439272+0j)
6831,(0.3801685313492806+0j)
6832,(0.38029232558783643+0j)
6833,(0.38037171007158044+0j)
6834,(0.3806548255192293+0j)
6835,(0.38092060832969343+0j)
6836,(0.3808020186991898+0j)
6837,(0.38118277685275104+0j)
6838,(0.25444741760646433+0j)
6839,(0.25514256303082944+0j)
6840,(0.25590449881286775+0j)
6841,(0.3071955110782324+0j)
6842,(0.3077253124568092+0j)
6843,(0.305859047031663+0j)
6844,(0.3068801771145432+0j)
6845,(0.2708904433826973+0j)
6846,(0.2714873576710347+0j)
6847,(0.3067000968808899+0j)
6848,(0.3056793506849309+0j)
6849,(0.30523710734842535+0j)
6850,(0.30471901871341733+0j)
6851,(0.3030552535053943+0j)
6852,(0.30354109351126835+0j)
6853,(0.3039706080143238+0j)
6854,(0.2724154176761114+0j)
6855,(0.2733254861583932+0j)
6856,(0.27264852912573223+0j)
6857,(0.2728232708110581+0j)
6858,(0.27398277863747506+0j)
6859,(0.2737910732568768+0j)
6860,(0.27273006216280965+0j)
6861,(0.3023886550128881+0j)
6862,(0.3027183798151769+0j)
6863,(0.304431225122713+0j)
6864,(0.30649965196383794+0j)
6865,(0.3042497440490802+0j)
6866,(0.30041485871645796+0j)
6867,(0.30163404100654556+0j)
6868,(0.30147525753574134+0j)
6869,(0.2751714424617607+0j)
6870,(0.2749735778935996+0j)
6871,(0.2754390036173079+0j)
6872,(0.27576779375789773+0j)
6873,(0.27630146607194067+0j)
6874,(0.28021417321319375+0j)
6875,(0.2798373409139743+0j)
6876,(0.27947453159290825+0j)
6877,(0.2790262542499503+0j)
6878,(0.27866736085389465+0j)
6879,(0.27648463257592376+0j)
6880,(0.277458418233954+0j)
6881,(0.2772082276507846+0j)
6882,(0.30019658481391015+0j)
6883,(0.2973854388389327+0j)
6884,(0.29706554010418496+0j)
6885,(0.29828688543731746+0j)
6886,(0.29986171043153015+0j)
6887,(0.2995136956885142+0j)
6888,(0.2988676199586945+0j)
6889,(0.29910770198783077+0j)
6890,(0.2748159492593897+0j)
6891,(0.28203205490321326+0j)
6892,(0.2808569558372583+0j)
6893,(0.2803611601244763+0j)
6894,(0.2991986673768075+0j)
6895,(0.29664974896636526+0j)
6896,(0.2947968803536289+0j)
6897,(0.29359869927328985+0j)
6898,(0.2929985625109742+0j)
6899,(0.29277947380353225+0j)
6900,(0.2842014751622449+0j)
6901,(0.2815168143846164+0j)
6902,(0.28371310148273865+0j)
6903,(0.28256281203051903+0j)
6904,(0.27811858211527696+0j)
6905,(0.2781864197946541+0j)
6906,(0.3013475327698185+0j)
6907,(0.2943754588490656+0j)
6908,(0.29532629966606444+0j)
6909,(0.29548758663279906+0j)
6910,(0.27706045575025606+0j)
6911,(0.28304603758310576+0j)
6912,(0.28473328018960237+0j)
6913,(0.28501602500757584+0j)
6914,(0.2962782602079808+0j)
6915,(0.2945071984598241+0j)
6916,(0.2963958921689701+0j)
6917,(0.2913250932725912+0j)
6918,(0.291681517658804+0j)
6919,(0.29184369129430626+0j)
6920,(0.2852477549242943+0j)
6921,(0.285636285089364+0j)
6922,(0.28974062729068967+0j)
6923,(0.29076795162474606+0j)
6924,(0.2886220558113844+0j)
6925,(0.2834881078839638+0j)
6926,(0.28290990755107553+0j)
6927,(0.28633299036928306+0j)
6928,(0.2865026522549302+0j)
6929,(0.2870003844641258+0j)
6930,(0.2903358355995652+0j)
6931,(0.28912644975638196+0j)
6932,(0.28830124861205636+0j)
6933,(0.2812734579332061+0j)
6934,(0.2957037466514818+0j)
6935,(0.29223335351591284+0j)
6936,(0.290007889943402+0j)
6937,(0.2901780407995359+0j)
6938,(0.28735114401293366+0j)
6939,(0.28746279183312035+0j)
6940,(0.2875724895540215+0j)
6941,(0.28796434703970264+0j)
6942,(0.2878325789719765+0j)
6943,(0.29063343068831243+0j)
6944,(1.0000000000000595+0j)
6945,(1.000000000000051+0j)
6946,(1.0000000000000517+0j)
6947,(0.21234157109701762+0j)
6948,(0.21224889637663868+0j)
6949,(0.21300267545202156+0j)
6950,(0.21348954831365427+0j)
6951,(0.2178901025149667+0j)
6952,(0.2190920143780524+0j)
6953,(0.21967026661183905+0j)
6954,(0.3813287073134731+0j)
6955,(0.38148301162061754+0j)
6956,(0.21984564131814074+0j)
6957,(0.2202472374674086+0j)
6958,(0.22029903810140433+0j)
6959,(0.2206221465016394+0j)
6960,(0.2210909614981534+0j)
6961,(0.2217284803998249+0j)
6962,(0.2221139163736387+0j)
6963,(0.2225723686683464+0j)
6964,(0.38161522177295515+0j)
6965,(0.3816523540888208+0j)
6966,(0.22301408776974+0j)
6967,(0.22348975511779096+0j)
6968,(0.2235437415643411+0j)
6969,(0.22396432018022863+0j)
6970,(0.2242579412963733+0j)
6971,(0.22457243596534984+0j)
6972,(0.225059336173414+0j)
6973,(0.38167814247526755+0j)
6974,(0.3817411259566087+0j)
6975,(0.225229746548739+0j)
6976,(0.22568289063742636+0j)
6977,(0.225813333095425+0j)
6978,(0.22611540729934215+0j)
6979,(0.2268881914023819+0j)
6980,(0.22738341599639467+0j)
6981,(0.22751829530710047+0j)
6982,(0.22781799497915348+0j)
6983,(0.23602700000071858+0j)
6984,(0.2281986553663085+0j)
6985,(0.23483941387613622+0j)
6986,(0.23447202012357435+0j)
6987,(0.2338734730829601+0j)
6988,(0.23350621767650828+0j)
6989,(0.2314315182551728+0j)
6990,(0.22881322015004235+0j)
6991,(0.22889317807648157+0j)
6992,(0.22961855868994754+0j)
6993,(0.22922571640692255+0j)
6994,(0.2308041495506176+0j)
6995,(0.23315039326181988+0j)
6996,(0.2354974658362837+0j)
6997,(0.23639892844968063+0j)
6998,(0.23932497551878115+0j)
6999,(0.23686669192370224+0j)
7000,(0.23734473718089102+0j)
7001,(0.23782060245649062+0j)
7002,(0.2376339830234046+0j)
7003,(0.23826940345950046+0j)
7004,(0.23032698597465814+0j)
7005,(0.23055557181421124+0j)
7006,(0.23042156677141448+0j)
7007,(0.23217160205482348+0j)
7008,(0.23986152743463987+0j)
7009,(0.23996686149036098+0j)
7010,(0.24117666037320817+0j)
7011,(0.2409292087340024+0j)
7012,(0.24052135327771498+0j)
7013,(0.2323254010294115+0j)
7014,(0.24153853833617175+0j)
7015,(0.24406904127258527+0j)
7016,(0.2418775831613637+0j)
7017,(0.24197591099573715+0j)
7018,(0.2435563038808009+0j)
7019,(0.24342743578352682+0j)
7020,(0.24289221853148538+0j)
7021,(0.24250331232125152+0j)
7022,(0.23236765953871605+0j)
7023,(0.25028999632321525+0j)
7024,(0.24489202393382195+0j)
7025,(0.2451845001627487+0j)
7026,(0.2496292778438149+0j)
7027,(0.24603674209470475+0j)
7028,(0.24582240858674784+0j)
7029,(0.24904308307477557+0j)
7030,(0.24666494649232806+0j)
7031,(0.24869129083833574+0j)
7032,(0.24819815007772222+0j)
7033,(0.24711773094616737+0j)
7034,(0.2474332261604593+0j)
7035,(0.3820343397967948+0j)
7036,(0.2508653713678139+0j)
7037,(0.38186375629485403+0j)
7038,(0.25372025697620726+0j)
7039,(0.2505456637711846+0j)
7040,(0.25161475761292096+0j)
7041,(0.24556494927319678+0j)
7042,(0.24791832842489028+0j)
7043,(0.24789083820104466+0j)
7044,(0.2521264622995435+0j)
7045,(0.2532355807414238+0j)
7046,(0.25180359528369717+0j)
7047,(0.25274023821621366+0j)
7048,(0.25289396968128397+0j)
7049,(0.255583913427866+0j)
7050,(0.2568205775467884+0j)
7051,(0.25708977282004425+0j)
7052,(0.2523742630598219+0j)
7053,(0.2574682446378041+0j)
7054,(0.25480189845749207+0j)
7055,(0.2579395893117137+0j)
7056,(0.2580720985963191+0j)
7057,(0.2585508918558217+0j)
7058,(0.26067538102081234+0j)
7059,(0.2589653992539016+0j)
7060,(0.2603085920180542+0j)
7061,(0.2600029059318874+0j)
7062,(0.2596710461210302+0j)
7063,(0.259378019919084+0j)
7064,(0.25867810081468934+0j)
7065,(0.2597722892992266+0j)
7066,(0.2703757428750441+0j)
7067,(0.2610742919398302+0j)
7068,(0.38193810725077665+0j)
7069,(0.2701198068156296+0j)
7070,(0.269866796400615+0j)
7071,(0.2697475795503817+0j)
7072,(0.26133743973499934+0j)
7073,(0.26164738527249365+0j)
7074,(0.26184890069665434+0j)
7075,(0.2627363137947395+0j)
7076,(0.2628396064707133+0j)
7077,(0.26306877823001684+0j)
7078,(0.26342230053562316+0j)
7079,(0.26234612265025953+0j)
7080,(0.2620021420484165+0j)
7081,(0.263698898167851+0j)
7082,(0.38197416837255505+0j)
7083,(0.26405071442008204+0j)
7084,(0.26891487180666435+0j)
7085,(0.269527641840721+0j)
7086,(0.26429837143706714+0j)
7087,(0.2645775743776686+0j)
7088,(0.26866782195853006+0j)
7089,(0.26626519843909385+0j)
7090,(0.26595599868508524+0j)
7091,(0.2648099854089653+0j)
7092,(0.26541401943203924+0j)
7093,(0.26528959439584915+0j)
7094,(0.2649172497057777+0j)
7095,(0.2683349902167096+0j)
7096,(0.26568215133324935+0j)
7097,(0.2669401952513012+0j)
7098,(0.26730670029590575+0j)
7099,(0.2667968906738641+0j)
7100,(0.2674630554504418+0j)
7101,(0.26843175170764405+0j)
7102,(0.26764621856560467+0j)
7103,(0.26654519420678247+0j)
7104,(0.26653405787269163+0j)
7105,(0.2677479876932728+0j)
7106,(0.38196601125009155+0j)
7107,(0.3819660112501028+0j)
7108,(0.3819660112500996+0j)
7109,(0.38196601125012997+0j)
7110,(0.3819660112501226+0j)
7111,(0.3819660112501252+0j)
7112,(0.38196601125012464+0j)
7113,(0.3819660112501267+0j)
7114,(0.38196601125010743+0j)
7115,(0.38196601125010515+0j)
7116,(0.38196601125011975+0j)
7117,(0.38196601125010976+0j)
7118,(0.3819660112501113+0j)
7119,(0.38196601125011537+0j)
7120,(0.3819660112501165+0j)
7121,(0.38196601125011415+0j)
7122,(0.3819660112501146+0j)
7123,(0.38196601125011015+0j)
7124,(0.2681366254099282+0j)
7125,(0.2680185894607966+0j)
7126,(0.26786528234369655+0j)
7127,(0.26793104307666066+0j)
7128,(0.2679384452319107+0j)
7129,(0.26794919243112114+0j)
7130,(0.2679491924311198+0j)
7131,(0.26794919243112497+0j)
7132,(3.0000000000000155+0j)
7133,(3.000000000000092+0j)
7134,(3.0000000000001203+0j)
7135,(3.0000000000000897+0j)
7136,(3.0000000000000497+0j)
7137,(3.0000000000000586+0j)
7138,(3.000000000000079+0j)
7139,(3.000000000000068+0j)
7140,(2.0000000000000444+0j)
7141,(0.20654022358873947+0j)
7142,(0.20689658385777351+0j)
7143,(0.2070818429674078+0j)
7144,(0.20748289281939186+0j)
7145,(0.20870717228436073+0j)
7146,(0.20890552492379508+0j)
7147,(0.209422897257738+0j)
7148,(0.20981590402891004+0j)
7149,(0.21001561710491587+0j)
7150,(0.21051395730683553+0j)
7151,(0.2111526168706995+0j)
7152,(0.211590300605736+0j)
7153,(0.21168258403065315+0j)
7154,(0.21260872371794964+0j)
7155,(0.21394246899850994+0j)
7156,(0.2185510044121127+0j)
7157,(0.2182489764032987+0j)
7158,(0.2175195201356098+0j)
7159,(0.21443669225486947+0j)
7160,(0.21670977644817171+0j)
7161,(0.2161942930112076+0j)
7162,(0.21574617297432322+0j)
7163,(0.21559725459695164+0j)
7164,(0.21468549745789717+0j)
7165,(0.21533706018477838+0j)
7166,(0.2148206359314476+0j)
7167,(0.21508220589453983+0j)
7168,(0.2136360316014159+0j)
7169,(1.000000000000028+0j)
7170,(1.000000000000033+0j)
7171,(1.0000000000000415+0j)
7172,(1.0000000000000597+0j)
7173,(1.0000000000000477+0j)
7174,(1.0000000000000429+0j)
7175,(3.000000000000075+0j)
7176,(3.000000000000067+0j)
7177,(3.000000000000104+0j)
7178,(3.0000000000000986+0j)
7179,(3.000000000000092+0j)
7180,(3.000000000000128+0j)
7181,(3.000000000000136+0j)
7182,(3.0000000000000817+0j)
7183,(3.0000000000000493+0j)
7184,(3.000000000000113+0j)
7185,(2.000000000000039+0j)
7186,(3.0000000000000777+0j)
7187,(3.0000000000000644+0j)
7188,(3.000000000000104+0j)
7189,(3.0000000000001217+0j)
7190,(2.0000000000000795+0j)
7191,(2.0000000000000093+0j)
7192,(2.000000000000078+0j)
7193,(2.0000000000001066+0j)
7194,(2.000000000000022+0j)
7195,(2.000000000000034+0j)
7196,(2.0000000000000826+0j)
7197,(2.000000000000067+0j)
7198,(2.0000000000000577+0j)
7199,(2.000000000000053+0j)
7200,(2.000000000000043+0j)
7201,(2.0000000000000493+0j)
7202,(0.1872779890447275+0j)
7203,(0.18740244678804924+0j)
7204,(0.18759494395152745+0j)
7205,(0.1886736794491817+0j)
7206,(0.18889455739840214+0j)
7207,(0.1890606409888693+0j)
7208,(0.18938629517935254+0j)
7209,(0.1896667958163492+0j)
7210,(0.18980390064760486+0j)
7211,(0.1902284275093527+0j)
7212,(0.19060110995420868+0j)
7213,(0.19100959822104252+0j)
7214,(0.19157996523578874+0j)
7215,(0.1918237847551689+0j)
7216,(0.19198901556303186+0j)
7217,(0.19236271918776726+0j)
7218,(0.19314061470378407+0j)
7219,(0.19365779946812098+0j)
7220,(0.19269078124048328+0j)
7221,(0.19400532762544342+0j)
7222,(0.19089088591447093+0j)
7223,(0.1943817473908442+0j)
7224,(0.19514903773685335+0j)
7225,(0.19488627008255188+0j)
7226,(0.20587928381878706+0j)
7227,(0.19552617730470526+0j)
7228,(0.1958273918172987+0j)
7229,(0.19658830973329666+0j)
7230,(0.19639294820719982+0j)
7231,(0.19714372306952788+0j)
7232,(0.20040194464142871+0j)
7233,(0.19980843509351362+0j)
7234,(0.19972495300184126+0j)
7235,(0.2009417545196943+0j)
7236,(0.201133394583893+0j)
7237,(0.20146414152988149+0j)
7238,(0.20247933721008615+0j)
7239,(0.20189973978172923+0j)
7240,(0.20169029661594973+0j)
7241,(0.20279313136664723+0j)
7242,(0.20549746061115426+0j)
7243,(0.20490339211046676+0j)
7244,(0.20512876766855068+0j)
7245,(0.20523883082313849+0j)
7246,(0.20319808011354687+0j)
7247,(0.20383403737751637+0j)
7248,(0.204017147191397+0j)
7249,(0.20433450768440842+0j)
7250,(0.2044408481740798+0j)
7251,(0.20304741682641955+0j)
7252,(0.19891507842287198+0j)
7253,(0.19927525603977622+0j)
7254,(0.19734059047912852+0j)
7255,(0.19620897165964707+0j)
7256,(0.1975239851412062+0j)
7257,(0.1979074084678488+0j)
7258,(0.19762370219754863+0j)
7259,(0.19834206787994352+0j)
7260,(0.19822023053019577+0j)
7261,(0.19857524624929027+0j)
7262,(0.19817597925753375+0j)
7263,(0.20871215252208775+0j)
7264,(0.2087121525220854+0j)
7265,(1.0000000000000386+0j)
7266,(3.0000000000000973+0j)
7267,(3.000000000000106+0j)
7268,(3.0000000000001297+0j)
7269,(3.0000000000001172+0j)
7270,(3.0000000000001372+0j)
7271,(3.0000000000000555+0j)
7272,(3.000000000000045+0j)
7273,(3.0000000000001115+0j)
7274,(3.000000000000103+0j)
7275,(3.0000000000000995+0j)
7276,(3.000000000000092+0j)
7277,(3.000000000000035+0j)
7278,(3.0000000000000338+0j)
7279,(3.0000000000001217+0j)
7280,(3.0000000000001688+0j)
7281,(3.0000000000001465+0j)
7282,(3.0000000000001568+0j)
7283,(3.000000000000042+0j)
7284,(3.0000000000001594+0j)
7285,(3.000000000000148+0j)
7286,(3.0000000000000995+0j)
7287,(3.000000000000173+0j)
7288,(3.000000000000179+0j)
7289,(3.0000000000001403+0j)
7290,(3.0000000000001315+0j)
7291,(3.000000000000112+0j)
7292,(3.0000000000001097+0j)
7293,(3.0000000000000657+0j)
7294,(3.0000000000000684+0j)
7295,(3.000000000000139+0j)
7296,(2.0000000000000875+0j)
7297,(2.0000000000000724+0j)
7298,(2.0000000000000595+0j)
7299,(2.000000000000023+0j)
7300,(2.0000000000000213+0j)
7301,(0.18687523047487362+0j)
7302,(2.0000000000000484+0j)
7303,(2.000000000000071+0j)
7304,(2.000000000000087+0j)
7305,(0.18618776458966582+0j)
7306,(0.18583403359201708+0j)
7307,(0.18558809508665558+0j)
7308,(0.1850815527924908+0j)
7309,(0.18476612704685066+0j)
7310,(0.1768871594234378+0j)
7311,(0.17731492704265506+0j)
7312,(0.18420321055945485+0j)
7313,(0.17820480717625978+0j)
7314,(0.17830467693206548+0j)
7315,(0.183932527332213+0j)
7316,(0.17898787716833148+0j)
7317,(0.17930656417195673+0j)
7318,(0.17946917861829445+0j)
7319,(0.18363016229083703+0j)
7320,(0.18014882680602312+0j)
7321,(0.18075336429669034+0j)
7322,(0.18079282276577896+0j)
7323,(0.18140335468671703+0j)
7324,(0.1815727551543773+0j)
7325,(0.18307240946238687+0j)
7326,(0.18220689710820295+0j)
7327,(0.18248203721198555+0j)
7328,(0.18269195845578728+0j)
7329,(0.38196601125012675+0j)
7330,(0.17447653253905895+0j)
7331,(0.1748494782193405+0j)
7332,(0.175226095841111+0j)
7333,(0.17565114290035383+0j)
7334,(0.1762729087529374+0j)
7335,(0.18239097698050594+0j)
7336,(2.0000000000000306+0j)
7337,(2.0000000000000857+0j)
7338,(2.0000000000000413+0j)
7339,(0.1828516292759257+0j)
7340,(0.17332587334838817+0j)
7341,(0.17322921040927336+0j)
7342,(0.182976814289291+0j)
7343,(0.1582743271145838+0j)
7344,(0.17598843525791624+0j)
7345,(0.16289180574270787+0j)
7346,(0.16353866671584136+0j)
7347,(0.17303389184699478+0j)
7348,(0.17241231047768663+0j)
7349,(0.172241818206248+0j)
7350,(0.171688915162587+0j)
7351,(0.17137482046130467+0j)
7352,(0.17203292914035181+0j)
7353,(0.16435838606284692+0j)
7354,(0.1710576934062214+0j)
7355,(0.16507223235453605+0j)
7356,(0.16528179097752949+0j)
7357,(0.16588532082449545+0j)
7358,(0.16561863579380903+0j)
7359,(0.17061132909764545+0j)
7360,(0.1668057933494001+0j)
7361,(0.16860152305941187+0j)
7362,(0.16807409453123165+0j)
7363,(0.16748814153446978+0j)
7364,(0.16730547149076405+0j)
7365,(0.16777604129057339+0j)
7366,(0.16970227015087366+0j)
7367,(0.1694677721138257+0j)
7368,(0.16936932029465582+0j)
7369,(0.15872535621278977+0j)
7370,(0.16234888608323908+0j)
7371,(0.1642977621454367+0j)
7372,(0.16986681295423775+0j)
7373,(0.1590344492016382+0j)
7374,(0.16187360928825473+0j)
7375,(0.15937357749646433+0j)
7376,(0.1616059069859022+0j)
7377,(0.1614497101762139+0j)
7378,(0.160943487551876+0j)
7379,(0.160254467320408+0j)
7380,(0.1606295743112865+0j)
7381,(0.15967472613797093+0j)
7382,(0.15992271569307745+0j)
7383,(0.15979359024196138+0j)
7384,(2.000000000000121+0j)
7385,(2.000000000000125+0j)
7386,(2.00000000000011+0j)
7387,(2.000000000000103+0j)
7388,(2.0000000000000377+0j)
7389,(2.00000000000011+0j)
7390,(2.000000000000044+0j)
7391,(2.0000000000000453+0j)
7392,(2.0000000000001017+0j)
7393,(2.0000000000001066+0j)
7394,(2.0000000000000897+0j)
7395,(2.0000000000000866+0j)
7396,(2.0000000000000733+0j)
7397,(2.0000000000000693+0j)
7398,(2.00000000000006+0j)
7399,(2.0000000000000555+0j)
7400,(2.0000000000000573+0j)
7401,(2.000000000000066+0j)
7402,(2.0000000000000644+0j)
7403,(2.000000000000058+0j)
7404,(2.0000000000000635+0j)
7405,(2.000000000000079+0j)
7406,(2.0000000000000826+0j)
7407,(2.0000000000000853+0j)
7408,(1.000000000000064+0j)
7409,(1.0000000000000593+0j)
7410,(1.0000000000000089+0j)
7411,(1.000000000000045+0j)
7412,(2.0000000000000906+0j)
7413,(2.000000000000076+0j)
7414,(0.2679491924311177+0j)
7415,(3.0000000000000986+0j)
7416,(3.0000000000001124+0j)
7417,(3.0000000000001377+0j)
7418,(3.000000000000097+0j)
7419,(3.0000000000000577+0j)
7420,(3.0000000000001026+0j)
7421,(3.0000000000001648+0j)
7422,(3.0000000000001195+0j)
7423,(3.0000000000001323+0j)
7424,(0.1565410699927885+0j)
7425,(0.15784286907535489+0j)
7426,(0.15689391606266095+0j)
7427,(0.15717163768616332+0j)
7428,(0.1575318313838894+0j)
7429,(0.15742114603564034+0j)
7430,(3.0000000000001434+0j)
7431,(3.000000000000089+0j)
7432,(3.0000000000000937+0j)
7433,(3.0000000000001004+0j)
7434,(0.15618125778298717+0j)
7435,(0.15570128172954883+0j)
7436,(0.1555489454928527+0j)
7437,(0.15329205538603807+0j)
7438,(0.1546853048221318+0j)
7439,(0.15446877032063758+0j)
7440,(0.15396548348666053+0j)
7441,(0.15413651530345593+0j)
7442,(0.154261888010175+0j)
7443,(3.000000000000108+0j)
7444,(3.000000000000121+0j)
7445,(3.000000000000128+0j)
7446,(3.000000000000204+0j)
7447,(3.0000000000001568+0j)
7448,(3.0000000000000995+0j)
7449,(0.15309446400450238+0j)
7450,(0.15323083797146486+0j)
7451,(0.15282075393058714+0j)
7452,(0.15260231480410977+0j)
7453,(0.15250011718709514+0j)
7454,(0.15214042354012994+0j)
7455,(0.15188474124960058+0j)
7456,(0.15172106833316334+0j)
7457,(0.15118579626518316+0j)
7458,(0.15110137147626046+0j)
7459,(0.15064896373981793+0j)
7460,(0.14980529480529398+0j)
7461,(0.1500528417025572+0j)
7462,(0.1502785492911335+0j)
7463,(0.14918920105021458+0j)
7464,(0.14930509624906949+0j)
7465,(0.1442570487611539+0j)
7466,(0.14455666876867268+0j)
7467,(0.14870728439837036+0j)
7468,(0.14860476391947092+0j)
7469,(0.14489194422309898+0j)
7470,(0.1450645755011838+0j)
7471,(0.1482429646847463+0j)
7472,(0.14806284996362495+0j)
7473,(0.14790795502645895+0j)
7474,(0.14782424629786214+0j)
7475,(0.14536612831273943+0j)
7476,(0.14580050730311425+0j)
7477,(0.1473202305975981+0j)
7478,(0.1470245949637254+0j)
7479,(0.1461309949114355+0j)
7480,(0.14640022467792543+0j)
7481,(0.1464974601134748+0j)
7482,(0.14667236632793107+0j)
7483,(0.14324553329432876+0j)
7484,(0.14362758734436243+0j)
7485,(0.14238700771730267+0j)
7486,(0.14263634280082263+0j)
7487,(0.14177174926301223+0j)
7488,(0.14202177313417025+0j)
7489,(3.0000000000001563+0j)
7490,(3.000000000000121+0j)
7491,(0.140138412217447+0j)
7492,(0.14052325162176285+0j)
7493,(0.14124297678426362+0j)
7494,(0.14190837645358173+0j)
7495,(3.0000000000002047+0j)
7496,(3.0000000000001608+0j)
7497,(3.0000000000001377+0j)
7498,(0.1391668004734944+0j)
7499,(0.13952813968203673+0j)
7500,(0.13967685127717702+0j)
7501,(0.13996127932551136+0j)
7502,(0.38196601125011514+0j)
7503,(0.38196601125011237+0j)
7504,(0.3819660112501054+0j)
7505,(0.13896006739621117+0j)
7506,(0.13858618421109656+0j)
7507,(0.1383008721412984+0j)
7508,(0.1349868896582071+0j)
7509,(0.13790558513781992+0j)
7510,(0.13560412398112887+0j)
7511,(0.13598821386168508+0j)
7512,(0.13621574998733227+0j)
7513,(0.13661862399759037+0j)
7514,(0.13688876502181108+0j)
7515,(0.13708836358921137+0j)
7516,(0.13721329122274314+0j)
7517,(3.000000000000088+0j)
7518,(3.0000000000001763+0j)
7519,(0.1346892933342684+0j)
7520,(0.13443676001879182+0j)
7521,(0.1341307053185474+0j)
7522,(0.13106433237207243+0j)
